geoid,total,hispanic,white,black,indian,asian,pacific
040130719151,605,190,380,10,25,0,0
040130719152,730,180,480,40,0,10,0
040130719153,1095,385,635,20,0,45,4
040130820021,1430,530,700,205,0,0,0
040130820022,1560,670,565,215,0,30,20
040130820023,1430,705,725,0,0,0,0
040130820071,1460,780,605,20,10,25,0
040130820072,1135,815,285,35,0,0,0
040130820081,965,695,265,4,0,0,0
040130820082,1235,780,300,105,0,35,0
040130820083,835,585,150,100,0,0,0
040130820091,1290,810,280,190,0,15,0
040130820092,1500,780,395,90,180,25,0
040130820101,1265,690,335,150,0,60,0
040130820102,1300,890,195,125,35,20,0
040130820121,1935,970,640,310,10,0,0
040130820122,2370,1245,720,75,15,220,15
040130820161,1745,820,500,195,0,230,0
040130820171,1915,680,530,430,80,180,0
040130820172,770,460,55,225,20,10,0
040130820181,1320,535,490,220,15,50,4
040130820182,1615,1085,235,155,95,40,0
040130820191,1240,280,560,395,0,4,0
040130820192,1020,335,365,95,4,225,0
040130820201,1545,300,935,260,0,45,0
040130820202,1270,365,845,40,0,20,0
040130820211,1650,865,470,205,0,30,0
040130820221,1875,865,785,40,0,95,25
040130820222,1280,315,650,150,75,25,45
040130820231,730,175,450,50,15,20,0
040130820232,1370,625,525,65,0,145,0
040130820233,1520,610,740,125,0,0,0
040130820241,1020,555,465,0,0,0,0
040130820242,1790,605,765,275,120,4,0
040130820251,1950,800,745,290,0,85,10
040130820261,2330,780,1140,265,60,60,0
040130820262,2075,1110,635,185,45,85,4
040130820271,1045,405,445,190,0,0,0
040130820272,1945,860,615,385,0,40,0
040130820281,915,540,260,80,10,10,20
040130820282,1835,1160,320,220,15,100,0
040130822031,4200,2960,755,205,0,155,0
040130822032,1275,920,200,65,0,65,0
040130822033,1425,880,340,65,100,40,0
040130822041,1280,875,270,100,0,40,0
040130822042,2250,1290,490,375,0,0,30
040130822051,1415,815,155,240,0,10,165
040130822052,2105,1200,560,245,25,50,0
040130822061,2605,1820,440,250,0,55,4
040130822071,850,505,260,0,15,0,4
040130822072,1265,905,280,75,0,0,0
040130822081,1155,905,160,30,40,0,10
040130822082,570,320,165,40,45,0,0
040130822091,315,220,95,0,0,0,0
040130822092,1350,1225,75,45,0,0,0
040130822101,1585,945,405,170,0,45,0
040130822102,1345,870,245,160,60,0,0
040130822111,605,195,175,185,0,50,0
040130822112,2400,1175,745,350,4,30,0
040130822113,685,325,225,110,15,10,0
040130830001,2205,1950,20,230,0,0,0
040130830002,1385,1290,45,30,25,0,0
040130830003,565,355,175,35,0,0,0
040130923051,1630,435,1055,25,70,45,0
040130923052,1470,310,1135,15,0,0,0
040130923061,1000,305,540,80,20,10,0
040130923062,895,185,585,35,0,35,0
040130923063,1425,430,920,0,0,75,0
040130923064,1380,355,965,4,0,0,0
040130923071,1285,250,500,440,25,50,0
040130923072,780,220,335,0,150,75,0
040130923073,1510,405,860,70,0,160,0
040130923074,915,420,425,70,0,0,0
040130923081,925,345,490,30,0,45,0
040130923082,1780,495,865,315,35,60,0
040130923083,815,165,515,25,0,0,50
040130923084,1175,380,760,20,0,15,0
040130923091,1290,445,785,15,10,30,0
040130923092,1185,285,805,75,15,0,0
040130923093,1475,250,1135,40,30,20,0
040130923094,535,200,300,15,4,20,0
040130923111,805,250,445,25,30,25,0
040130923112,1625,605,460,330,170,50,0
040130923121,700,125,315,220,0,40,0
040130923122,1750,295,1365,45,4,20,10
040130923123,840,175,595,70,0,0,0
040130923124,800,260,445,45,0,15,0
040130924011,1085,350,475,205,40,10,0
040130924012,605,125,385,40,0,10,0
040130924013,1440,505,670,240,0,0,0
040130924021,1035,265,625,65,0,0,0
040130924022,640,190,355,60,0,25,0
040130924023,795,165,485,40,0,70,0
040130925001,1005,320,580,85,0,10,0
040130925002,1195,555,480,160,0,0,0
040130925003,415,95,295,0,0,0,0
040130925004,660,100,335,15,0,140,20
040130926001,470,215,255,0,0,0,0
040130926002,525,240,245,35,0,0,0
040130926003,490,290,175,15,0,10,0
040130927051,1090,350,480,105,35,115,0
040130927052,1635,555,620,190,95,155,0
040130927081,1450,415,750,115,15,95,0
040130927091,2005,350,1435,120,0,85,4
040130927092,1100,480,570,15,0,30,0
040130927101,1955,655,970,185,35,110,0
040130927102,1780,695,945,35,25,50,10
040130927111,1185,435,635,50,25,30,0
040130927112,1120,390,485,100,0,100,4
040130927121,1885,880,620,300,55,25,0
040130927122,1860,600,980,165,30,85,0
040130927131,1300,320,785,90,0,75,0
040130927132,1530,800,550,45,0,105,35
040130927151,570,325,245,0,0,0,0
040130927152,740,470,190,60,0,15,0
040130927153,1070,590,340,50,30,40,0
040130927161,1175,680,425,30,40,0,0
040130927162,640,240,300,0,0,85,0
040130927163,690,390,150,110,30,10,0
040130927171,1205,470,255,355,85,0,0
040130927172,1425,550,535,100,70,170,0
040130927181,840,355,405,70,4,0,0
040130927182,1150,525,450,130,0,15,0
040130927191,1715,740,645,85,155,55,10
040130927192,1655,905,515,160,0,60,0
040130927201,840,185,540,0,65,10,0
040130927202,635,165,385,30,0,0,0
040130927203,935,230,400,60,10,200,0
040130927204,1565,540,995,20,0,4,0
040130927211,1605,425,815,140,0,215,0
040130927212,975,170,455,160,0,175,0
040130927231,1680,370,1100,85,15,55,0
040130927232,1185,400,635,85,0,15,0
040130927241,1100,255,665,180,0,0,0
040130927242,1105,200,700,40,0,25,0
040130927243,765,230,495,0,15,0,0
040130928011,555,390,165,0,0,0,0
040130928012,525,235,80,210,0,0,0
040130928013,510,325,95,90,0,0,0
040130928014,580,340,60,155,0,0,0
040130928021,1100,655,195,155,85,0,0
040130928022,515,305,115,60,0,15,0
040130928023,465,235,170,4,4,55,0
040130928024,900,715,120,40,0,15,0
040130929001,1000,850,55,50,4,35,0
040130929002,655,305,235,85,15,0,0
040130930011,1695,1035,450,175,10,10,0
040130930012,705,280,370,55,0,0,0
040130930013,640,80,235,165,30,60,0
040130930021,230,190,40,0,4,0,0
040130930022,945,430,395,40,15,0,0
040130930023,865,290,245,4,210,50,45
040130931011,475,185,105,110,0,50,0
040130931012,840,550,210,15,0,15,15
040130931013,355,120,95,0,120,15,0
040130931014,820,295,395,90,20,0,0
040130931041,780,265,295,160,40,0,0
040130931042,215,190,25,0,0,0,0
040130931043,725,250,325,105,35,0,0
040130931044,145,110,10,25,0,0,0
040130931051,425,230,200,0,0,0,0
040130931052,490,215,145,115,20,0,0
040130931053,720,245,305,130,40,0,0
040130931054,695,420,180,90,0,4,0
040130931061,760,325,405,0,30,0,0
040130931062,720,515,200,4,0,0,0
040130931063,1160,630,480,45,0,0,0
040130932001,640,115,345,70,20,25,0
040130932002,100,45,55,0,0,0,0
040130932003,1510,560,655,215,0,75,0
040131032051,1000,65,900,15,4,0,0
040131032052,1155,60,1030,4,4,30,0
040131032061,920,20,870,0,10,20,0
040131032062,1040,120,860,10,20,35,0
040131032071,840,80,730,0,0,4,0
040131032072,1110,90,1005,0,0,10,0
040131032081,1120,0,1010,40,0,40,0
040131032082,1335,130,1075,60,15,55,0
040131032083,695,40,640,15,0,0,0
040131032091,450,15,435,0,0,0,0
040131032092,560,0,460,0,0,45,0
040131032093,1640,70,1545,0,4,0,0
040131032094,1335,50,1150,0,0,85,30
040131032101,1065,120,950,0,0,0,0
040131032102,1330,90,1015,225,0,0,0
040131032103,915,60,785,55,0,15,0
040131032104,875,305,545,20,0,0,0
040131032105,545,95,450,0,0,0,0
040131032106,820,75,685,15,0,0,0
040131032111,945,15,900,30,0,0,0
040131032112,1695,120,1390,105,35,35,0
040131032113,840,85,720,30,0,10,0
040131032121,1230,75,1155,0,0,0,0
040131032122,1090,90,955,0,0,15,0
040131032123,955,10,880,0,0,25,0
040131032141,1015,0,925,65,0,20,0
040131032142,1235,15,1020,40,0,165,0
040131032143,1020,80,790,0,0,65,0
040131032151,1295,135,1100,25,20,4,0
040131032152,1140,100,955,0,0,70,0
040131032161,830,75,665,15,0,35,20
040131032162,1305,40,1180,0,0,85,0
040131032163,960,115,790,15,0,0,0
040131032164,525,105,385,20,0,0,0
040131032171,925,55,765,0,0,100,4
040131032172,1115,45,925,0,0,145,0
040131032173,890,40,750,25,0,75,0
040131032174,1130,180,805,110,0,30,0
040131032191,980,80,800,40,0,20,0
040131032192,1045,140,825,0,4,75,0
040131032193,710,40,645,20,0,10,0
040131032201,880,20,785,15,4,45,0
040131032202,685,25,610,0,0,50,0
040131032203,580,40,415,75,0,30,0
040131033021,1470,410,1060,0,0,0,0
040131033022,1570,175,1115,25,0,120,0
040131033023,1555,555,940,0,0,0,0
040131033024,355,40,280,30,0,0,0
040131033031,1245,240,985,0,4,15,0
040131033032,820,10,775,15,0,10,0
040131033033,670,20,605,0,15,15,0
040131033041,700,265,430,10,0,0,0
040131033042,405,85,215,80,0,10,0
040131033043,640,250,225,140,10,15,0
040131033051,610,225,365,0,4,4,4
040131033052,895,250,610,10,0,0,0
040131033061,695,265,315,75,0,20,0
040131033062,1175,395,555,130,55,10,0
040131034001,1540,230,980,55,20,35,115
040131034002,700,180,500,4,15,0,0
040131034003,1240,300,925,0,10,0,0
040131035011,660,150,425,0,30,35,0
040131035012,770,55,675,0,0,15,0
040131035013,620,25,535,40,0,0,0
040131035021,1445,300,1000,0,20,30,0
040131035022,760,95,625,0,0,0,0
040131035023,810,65,740,0,0,0,0
040131035024,880,100,755,25,0,0,0
040131035025,830,100,630,0,75,0,0
040131036041,1000,235,715,0,0,30,0
040131036042,735,30,630,15,0,40,0
040131036043,1150,160,815,90,0,55,0
040131036051,1560,65,1195,215,0,0,15
040131036052,1800,235,1460,0,0,105,0
040131036053,840,35,810,0,0,0,0
040131036054,795,35,695,0,0,40,0
040131036061,990,280,690,4,0,10,0
040131036062,1040,150,870,0,15,10,0
040131036063,1480,150,1165,10,0,125,0
040131036071,865,140,685,20,0,15,0
040131036072,1120,145,900,0,0,10,0
040131036073,810,60,660,10,0,75,0
040131036074,960,130,795,20,0,15,0
040131036081,1515,180,955,125,0,235,0
040131036082,960,135,730,50,0,15,0
040131036091,1060,235,650,110,0,70,0
040131036092,870,15,740,80,10,25,0
040131036093,1125,320,605,175,0,15,0
040131036094,835,105,335,45,155,175,0
040131036111,1340,45,1110,70,4,0,20
040131036112,1125,15,1040,10,0,60,0
040131036113,1805,100,1660,20,15,0,0
040131036121,960,195,645,40,0,30,0
040131036122,730,0,610,90,4,0,0
040131036123,1545,265,1215,60,4,0,0
040131036124,1120,145,700,120,60,70,15
040131036141,1390,175,1135,4,50,10,0
040131036142,785,105,660,0,0,0,0
040131036151,715,300,360,30,0,0,0
040131036152,955,240,510,150,4,15,0
040131036153,825,220,425,165,0,0,0
040131037011,950,165,625,105,0,20,0
040131037012,1850,215,1465,0,0,125,0
040131037013,920,210,600,55,0,35,0
040131037021,650,255,385,0,4,0,0
040131037022,1360,105,1220,25,0,0,0
040131037023,910,150,685,20,0,50,0
040131039001,755,145,420,0,0,0,0
040131039002,410,60,340,0,0,10,0
040131039003,1655,220,1150,125,0,50,0
040131039004,1725,300,1330,30,0,70,0
040131040001,930,155,695,20,4,15,0
040131040002,905,115,470,260,0,60,0
040131040003,1120,230,715,20,75,55,0
040131040004,1545,805,670,55,15,0,0
040131041001,1295,165,875,65,115,80,0
040131041002,1335,390,905,0,0,0,0
040131041003,1310,385,865,30,0,15,0
040131041004,1000,135,730,55,60,0,0
040131042021,1110,175,835,10,0,75,0
040131042022,1535,205,1225,65,15,25,0
040131042023,1225,265,915,35,0,0,4
040131042031,1270,0,985,260,0,0,0
040131042032,1035,235,780,0,0,0,0
040131042033,650,240,275,135,0,0,0
040131042034,945,245,610,0,0,0,0
040131042035,1480,495,940,0,0,45,0
040131042041,730,180,535,0,0,10,0
040131042042,1825,480,1095,4,0,225,0
040131042051,1470,535,820,15,25,60,0
040131042052,1085,300,610,115,40,20,0
040131042053,805,240,440,35,30,35,0
040131042054,1100,170,510,210,170,0,0
040131042061,875,125,650,35,10,0,0
040131042062,905,255,490,90,60,0,0
040131042063,1065,430,540,50,10,25,0
040131042071,1415,345,1060,10,0,0,0
040131042072,1200,200,915,0,0,55,15
040131042073,910,210,655,30,10,10,0
040131042121,585,160,290,65,0,75,0
040131042122,1170,395,675,40,25,35,0
040131042123,1530,55,1085,40,20,330,0
040131042124,1240,205,960,20,45,0,0
040131042141,1095,65,1005,0,10,0,0
040131042142,775,95,625,20,4,10,0
040131042151,585,50,520,0,0,0,0
040131042152,535,75,430,10,0,0,0
040131042153,565,70,485,0,10,0,0
040131042154,370,75,265,10,0,25,0
040131042155,1000,65,825,60,0,25,0
040131042161,1235,160,730,85,195,0,0
040131042162,1005,245,675,40,30,15,0
040131042163,1900,325,1370,75,25,35,0
040131042171,1985,605,1040,155,0,90,0
040131042172,1465,220,1145,10,15,50,0
040131042173,1150,120,1005,10,0,10,0
040131042181,945,275,600,35,35,0,0
040131042182,640,55,585,0,0,0,0
040131042183,1370,290,940,80,0,15,0
040131042191,1445,180,1060,110,10,35,0
040131042192,1010,130,785,40,0,30,0
040131042211,1035,95,830,45,4,45,0
040131042212,1265,295,845,35,0,15,0
040131042213,590,75,455,4,0,0,0
040131042214,1300,135,1020,70,0,60,0
040131042221,1175,80,870,0,0,230,0
040131042222,750,140,550,60,0,0,0
040131042223,835,85,705,4,0,40,0
040131042224,1890,245,1035,405,20,70,0
040131042231,655,55,565,0,0,40,0
040131042232,1200,230,805,0,0,150,0
040131042241,885,260,390,195,0,45,0
040131042242,1335,55,1195,25,0,50,0
040131042243,1350,185,1040,90,4,20,0
040131042244,845,140,570,0,0,135,0
040131042251,1135,75,940,20,50,0,50
040131042252,980,155,715,0,0,0,95
040131042253,1005,4,1000,0,0,0,0
040131042261,930,100,435,300,0,10,0
040131042262,1015,110,875,20,0,0,0
040131042263,360,0,230,40,80,4,0
040131042264,930,20,805,10,0,85,0
040131042271,930,160,690,25,35,10,0
040131042272,535,110,405,15,0,4,0
040131043011,1395,275,1095,10,0,0,15
040131043012,1330,275,925,95,0,4,0
040131043021,1200,420,635,55,60,0,0
040131043022,1535,250,870,335,0,10,0
040131044011,1530,640,800,15,30,0,0
040131044012,810,330,430,50,0,0,0
040131044013,1245,60,955,165,70,0,0
040131044021,1115,335,545,170,45,10,0
040131045011,730,270,415,45,0,0,0
040131045012,510,105,295,35,50,0,4
040131045013,735,195,365,75,35,15,0
040131045021,745,390,255,55,30,0,0
040131045022,1100,315,530,135,125,0,0
040131045023,965,520,365,20,30,20,0
040131046001,1170,125,770,140,105,25,0
040131046002,780,235,495,45,4,0,0
040131046003,695,300,375,0,0,20,0
040131047011,980,245,525,65,50,15,0
040131047012,585,35,520,15,0,15,0
040131047013,480,35,430,15,0,0,0
040131047021,515,150,340,25,0,0,0
040131047022,845,95,615,80,0,0,0
040131047023,930,220,540,25,4,55,0
040131047024,530,85,435,0,0,0,10
040131048011,1520,140,1275,4,0,10,4
040131048012,1245,100,990,0,10,85,0
040131048021,815,85,730,0,0,4,0
040131048022,985,75,855,55,0,0,0
040131048023,1480,205,1195,0,0,45,35
040131048024,870,120,725,20,0,10,0
040131048025,460,0,375,45,45,0,0
040131049001,970,75,810,0,25,25,0
040131049002,975,95,875,0,0,0,0
040131049003,1380,200,1100,35,0,35,0
040131050021,850,280,540,10,0,25,0
040131050022,1470,80,1350,0,30,0,0
040131050031,1860,90,1600,30,0,135,0
040131050032,1755,70,1570,4,20,50,20
040131050041,1190,100,925,0,65,75,0
040131050042,855,30,790,0,0,40,0
040131050043,905,35,790,0,0,80,0
040131051011,810,30,695,0,15,40,0
040131051012,1375,140,1135,65,4,4,0
040131051013,1170,110,1040,10,0,10,0
040131051021,505,45,460,0,0,0,0
040131051022,1375,75,1240,25,0,35,0
040131051023,1260,100,1000,0,20,130,0
040131051024,895,0,880,0,15,0,0
040131051031,755,0,685,10,0,60,0
040131051032,620,70,550,0,0,0,0
040131051033,1245,30,1155,4,35,15,0
040131052001,960,105,820,0,0,35,0
040131052002,1190,230,940,20,0,0,0
040131052003,1225,320,705,160,0,0,0
040131052004,1380,135,795,60,350,20,0
040131053001,1265,295,935,0,0,0,0
040131053002,1475,490,950,20,0,15,0
040131053003,1240,220,975,0,0,10,10
040131054001,1060,75,735,230,0,0,0
040131054002,1110,285,810,10,0,0,0
040131054003,835,140,435,140,75,30,0
040131055011,960,340,395,155,15,0,40
040131055012,595,155,265,90,40,20,0
040131055021,595,145,165,140,55,30,0
040131055022,700,155,260,210,40,0,0
040131055031,150,110,35,10,0,0,0
040131055032,1145,150,745,140,55,30,0
040131055033,1085,180,425,210,165,4,0
040131056011,935,385,490,30,0,0,0
040131056012,1065,350,625,45,15,25,0
040131056021,1260,125,560,550,0,0,0
040131056022,1310,360,660,245,0,45,0
040131056023,1090,415,275,355,0,0,0
040131057011,1040,315,650,10,30,35,0
040131057012,1265,490,630,40,0,105,0
040131057021,1790,845,600,90,60,125,0
040131057022,1000,480,415,50,10,15,0
040131058001,1210,605,600,0,4,0,0
040131058002,915,230,555,25,0,95,0
040131058003,1110,370,625,0,0,110,0
040131058004,890,330,510,0,4,45,0
040131059001,1200,315,690,20,55,30,0
040131059002,1265,335,640,165,110,10,4
040131059003,1245,305,770,90,0,40,0
040131060011,965,230,530,100,55,15,0
040131060021,1240,265,775,115,15,40,0
040131060022,715,195,380,85,20,0,0
040131060031,1440,465,460,385,40,45,0
040131060032,995,295,495,65,45,15,0
040131061001,905,20,885,0,0,0,0
040131061002,860,245,550,0,0,50,15
040131061003,775,95,480,90,45,0,0
040131061004,835,185,595,55,4,4,0
040131061005,1210,125,845,25,205,0,0
040131062001,1240,60,1030,15,0,105,0
040131062002,1265,115,1115,0,0,20,0
040131063001,840,235,485,0,0,80,0
040131063002,1250,10,1215,15,0,0,0
040131063003,785,20,660,70,4,15,0
040131063004,875,85,715,75,0,0,0
040131064001,1060,270,745,4,15,25,0
040131064002,1310,260,985,50,0,10,0
040131065011,1150,340,770,35,0,4,0
040131065012,1095,90,960,30,0,4,0
040131065021,1095,225,650,125,0,55,0
040131065022,885,190,685,0,0,10,0
040131065023,885,170,650,25,4,20,0
040131066001,1690,180,1295,175,0,40,0
040131066002,1355,105,1165,0,55,35,0
040131067011,1005,180,485,200,125,10,0
040131067012,1045,150,545,290,25,0,0
040131067013,1060,345,480,130,60,35,0
040131067021,1055,80,855,65,4,20,0
040131067031,865,210,580,20,4,55,0
040131067032,920,120,685,50,25,25,0
040131068011,880,305,345,170,40,20,0
040131068012,700,180,165,225,20,4,0
040131068013,680,145,415,80,15,0,0
040131068021,790,380,370,15,0,0,0
040131068022,815,310,385,0,75,35,0
040131068023,750,190,395,155,10,0,0
040131069001,1040,700,320,0,0,20,0
040131069002,945,355,515,0,0,45,0
040131069003,770,255,495,20,0,0,0
040131069004,1730,930,685,0,0,90,0
040131070001,1345,755,510,60,0,0,0
040131070002,1145,435,590,0,0,120,0
040131070003,1090,240,510,260,0,60,0
040131070004,1525,970,395,155,0,0,0
040131071011,805,260,365,110,70,0,0
040131071012,1615,975,430,75,10,125,0
040131071021,825,525,125,140,0,0,0
040131071022,1055,565,130,95,100,160,0
040131071023,870,550,220,65,0,25,0
040131072011,810,165,545,60,40,0,0
040131072012,490,250,175,35,10,0,0
040131072021,1290,655,230,135,25,145,0
040131072022,1010,570,380,10,55,0,0
040131073001,1345,665,365,140,55,90,0
040131073002,780,370,315,25,0,70,0
040131073003,385,115,115,105,0,20,0
040131073004,980,540,155,120,45,60,0
040131074001,1085,115,820,30,0,35,0
040131074002,500,25,380,75,15,0,0
040131074003,585,150,140,250,0,20,0
040131074004,700,300,265,80,50,0,0
040131074005,645,250,260,0,15,15,0
040131074006,1090,225,490,240,65,45,0
040131075001,855,165,690,0,0,0,0
040131075002,1300,45,1035,25,75,65,0
040131075003,1005,95,850,45,10,0,0
040131076011,725,105,515,55,0,15,0
040131076012,1060,255,675,75,35,25,0
040131076013,1000,140,695,115,20,10,0
040131076021,1175,60,835,50,60,170,0
040131076022,1035,195,695,95,20,0,0
040131077001,880,85,765,0,0,20,0
040131077002,500,70,365,40,0,25,0
040131077003,720,90,425,120,25,65,0
040131077004,625,25,555,0,0,45,0
040131077005,850,65,670,100,0,15,0
040131078001,700,20,680,0,0,0,0
040131078002,1315,105,1175,15,0,15,0
040131079001,520,25,480,0,0,0,0
040131079002,1310,35,1240,0,0,35,0
040131079003,1090,150,740,85,0,30,10
040131080001,790,45,735,0,0,4,0
040131080002,1125,90,950,0,0,40,0
040131081001,1835,230,1530,0,0,70,0
040131082001,630,85,470,15,0,10,50
040131082002,715,120,530,45,0,10,0
040131082003,1345,330,895,50,0,20,0
040131083011,950,130,735,0,0,80,0
040131083012,840,80,720,0,0,20,0
040131083013,1020,125,785,35,0,70,0
040131083021,945,115,770,30,0,0,4
040131083022,1560,410,950,10,130,35,0
040131084001,425,55,210,55,60,45,0
040131084002,720,130,585,0,0,0,0
040131084003,975,185,595,155,20,25,0
040131084004,1665,110,1390,35,0,70,0
040131084005,680,120,465,15,0,20,0
040131085011,880,175,620,10,70,0,10
040131085012,825,155,645,0,25,0,0
040131085021,690,20,535,25,65,25,0
040131085022,690,80,540,55,0,20,0
040131085023,960,340,590,0,0,25,0
040131085024,530,155,305,30,0,0,0
040131086011,855,155,445,80,110,45,0
040131086012,885,360,430,65,25,0,0
040131086021,1140,170,670,105,105,0,0
040131086022,1415,435,640,0,205,75,0
040131086023,745,120,485,65,0,75,0
040131086024,975,350,380,90,65,15,0
040131088021,1375,275,910,70,75,25,0
040131088022,290,45,180,20,25,15,0
040131089011,530,125,370,0,10,0,0
040131089012,505,220,240,40,0,4,0
040131089013,750,140,410,50,60,90,0
040131089021,760,170,360,140,50,20,10
040131089022,1110,570,510,10,10,0,4
040131089023,950,295,510,75,4,0,0
040131089024,605,185,320,60,0,15,0
040131090011,985,530,160,145,95,55,0
040131090012,930,470,165,215,30,55,0
040131090021,770,220,190,150,100,55,15
040131090022,875,360,110,230,140,0,0
040131090023,455,85,330,0,0,25,0
040131090031,855,435,235,155,10,0,0
040131090032,1000,350,355,180,15,0,0
040131090033,340,205,70,25,0,40,0
040131090034,375,295,80,0,0,0,0
040131091011,930,590,275,55,10,0,0
040131091012,635,440,110,15,0,55,0
040131091021,905,520,150,65,110,25,0
040131091022,1345,1045,140,30,95,20,0
040131091023,935,685,120,70,40,15,0
040131092001,915,645,115,50,75,4,0
040131092002,920,400,355,90,50,0,0
040131092003,575,170,155,165,90,0,0
040131093001,910,760,130,0,0,20,0
040131093002,1145,830,100,215,0,0,0
040131093003,455,255,205,0,0,0,0
040131094001,615,235,280,0,4,0,4
040131094002,610,415,85,0,95,15,0
